,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,y_pred_final_proba,y_pred_final,y_actual
197,5.0,Mobile Phone,1,8.0,Credit Card,Female,3.0,2,Laptop & Accessory,2,Single,8,0,16.0,1.0,1.0,7.0,150.55,0.011006915185742336,0,0
2066,23.0,Mobile Phone,1,30.0,Debit Card,Male,3.0,3,Grocery,3,Married,4,1,18.0,1.0,2.0,5.0,239.73000000000002,0.0010486685806644321,0,0
2678,9.0,Mobile Phone,3,16.0,Debit Card,Female,3.0,3,Fashion,4,Married,6,0,21.0,1.0,1.0,7.0,173.14,0.8541115154636796,1,1
3346,1.0,Mobile Phone,1,32.0,Debit Card,Male,3.0,4,Mobile Phone,2,Single,3,1,25.0,2.0,2.0,2.0,152.95,0.9778567907182946,1,1
3596,8.0,Mobile Phone,1,27.0,Cash on Delivery,Female,3.0,2,Mobile Phone,3,Divorced,2,0,18.0,2.0,2.0,1.0,150.85,0.03263055042386025,0,0
2929,1.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,5,Mobile Phone,3,Single,2,1,15.0,2.0,2.0,3.0,162.3,0.9265311492574589,1,1
5536,12.0,Mobile Phone,1,16.0,Debit Card,Male,4.0,4,Mobile Phone,1,Married,4,0,20.0,1.0,2.0,4.0,172.71,0.015786203792234655,0,0
242,23.0,Mobile Phone,1,16.0,Cash on Delivery,Male,3.0,4,Fashion,2,Single,7,0,15.0,0.0,1.0,3.0,204.96,0.009826688906347669,0,0
4283,25.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,4,Others,3,Single,9,0,15.0,9.0,16.0,16.0,320.37,0.003882741924169474,0,0
832,13.0,Computer,1,22.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,10,0,16.0,1.0,1.0,0.0,135.44,0.009590983393053176,0,0
1775,8.0,Mobile Phone,1,28.0,Debit Card,Male,2.0,5,Mobile Phone,3,Single,1,0,15.0,1.0,4.0,3.0,142.3,0.023338701255781923,0,0
3866,23.0,Mobile Phone,1,29.0,Unified Payment Identifier,Female,4.0,4,Grocery,4,Married,5,0,17.0,1.0,2.0,3.0,289.13,0.00028236836281015916,0,0
4495,14.0,Mobile Phone,3,7.0,Credit Card,Male,3.0,6,Laptop & Accessory,1,Married,4,1,23.0,2.0,2.0,3.0,199.57,0.009016788369063177,0,0
940,28.0,Mobile Phone,1,10.0,Debit Card,Male,1.0,3,Laptop & Accessory,3,Divorced,1,1,16.0,0.0,1.0,2.0,140.35,0.0012002979177772157,0,0
910,10.0,Mobile Phone,2,14.0,Credit Card,Female,3.0,1,Mobile Phone,4,Single,10,0,18.0,0.0,1.0,2.0,121.09,0.011050753938827857,0,0
2897,10.0,Computer,1,25.0,Credit Card,Female,4.0,4,Mobile Phone,2,Single,3,0,14.0,2.0,2.0,8.0,146.53,0.004618865241211529,0,0
2998,31.0,Computer,1,7.0,Debit Card,Male,3.0,6,Laptop & Accessory,3,Married,4,1,14.0,2.0,2.0,3.0,181.6,0.001390624683640837,0,0
3288,1.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,8,0,18.0,1.0,3.0,2.0,168.82,0.8431897958279356,1,1
4933,10.0,Mobile Phone,1,19.0,Credit Card,Female,3.0,5,Fashion,1,Single,2,0,12.0,6.0,8.0,4.0,213.58,0.08742460360089839,0,0
5225,29.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,2,1,17.0,2.0,2.0,3.0,165.35,0.0007052368899244807,0,0
1243,7.0,Computer,1,28.0,Unified Payment Identifier,Male,2.0,4,Laptop & Accessory,1,Married,2,1,15.0,3.0,6.0,11.0,157.47,0.002090875905654695,0,0
3706,1.0,Mobile Phone,1,15.0,Debit Card,Female,3.0,5,Mobile Phone,4,Single,3,0,13.0,1.0,2.0,1.0,137.61,0.8021580118028871,1,1
2973,29.0,Mobile Phone,1,27.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,2,Divorced,5,1,20.0,2.0,2.0,9.0,179.15,0.0017339400391401677,0,0
2267,17.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,1,Others,5,Married,2,0,14.0,2.0,14.0,13.0,291.9,0.004188265965685123,0,0
506,17.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,1,Mobile Phone,2,Divorced,3,1,24.0,1.0,1.0,2.0,128.18,0.006393498149358612,0,0
1682,2.0,Mobile Phone,1,15.0,Unified Payment Identifier,Male,1.0,4,Mobile Phone,1,Single,1,0,17.0,1.0,2.0,2.0,139.83,0.005927312032994291,0,0
2643,9.0,Mobile Phone,1,27.0,Credit Card,Female,3.0,3,Laptop & Accessory,4,Married,5,0,22.0,3.0,3.0,7.0,189.26,0.521047973590227,1,1
2378,0.0,Computer,1,7.0,Debit Card,Female,3.0,1,Fashion,4,Single,2,0,11.0,1.0,4.0,7.0,174.46,0.9145024762732143,1,1
4301,19.0,Mobile Phone,1,36.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,7,0,14.0,2.0,2.0,4.0,159.52,0.10052400960591279,0,0
528,23.0,Computer,1,8.0,Debit Card,Male,3.0,3,Grocery,5,Married,2,0,11.0,1.0,14.0,7.0,279.24,0.0010837447480745012,0,0
257,0.0,Computer,1,9.0,Cash on Delivery,Male,3.0,3,Mobile Phone,5,Single,1,0,22.0,0.0,1.0,4.0,131.02,0.5965721676135413,1,1
4213,9.0,Computer,1,18.0,Credit Card,Male,4.0,5,Fashion,5,Married,4,1,14.0,2.0,3.0,4.0,223.84,0.03354642703464346,0,0
5290,9.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,2,Laptop & Accessory,3,Married,3,0,18.0,7.0,7.0,9.0,159.07,0.050429961572144154,0,0
3959,17.0,Mobile Phone,2,9.0,Debit Card,Male,4.0,4,Mobile Phone,1,Single,2,0,14.0,1.0,2.0,9.0,160.39,0.007307470915834751,0,0
4171,3.0,Mobile Phone,1,22.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Single,2,1,13.0,2.0,2.0,9.0,166.93,0.02247047512179505,0,0
3056,5.0,Computer,3,11.0,E-Wallet,Male,3.0,4,Laptop & Accessory,4,Single,3,0,19.0,8.0,8.0,2.0,218.55,0.9567512367580848,1,1
1373,17.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,4,Fashion,1,Married,4,0,14.0,0.0,5.0,17.0,202.48,0.050377058036984376,0,0
391,0.0,Mobile Phone,1,10.0,Credit Card,Male,3.0,2,Mobile Phone,5,Divorced,3,0,16.0,0.0,1.0,2.0,128.19,0.06351446073777561,0,0
2320,18.0,Mobile Phone,3,19.0,E-Wallet,Male,2.0,1,Grocery,3,Single,7,1,17.0,1.0,2.0,8.0,236.95,0.932820280366633,1,1
611,21.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,4,Fashion,3,Single,8,0,14.0,1.0,4.0,4.0,209.99,0.04591883615478412,0,0
2772,13.0,Mobile Phone,1,13.0,Debit Card,Male,2.0,3,Mobile Phone,1,Married,9,0,19.0,1.0,1.0,0.0,124.06,0.015586129906348473,0,0
1913,18.0,Mobile Phone,1,8.0,Credit Card,Male,3.0,3,Others,5,Married,6,1,14.0,1.0,1.0,4.0,298.59,0.047178819663032924,0,1
2073,27.0,Mobile Phone,1,23.0,Cash on Delivery,Female,2.0,3,Fashion,3,Married,9,0,11.0,0.0,1.0,8.0,207.39,0.0028646794718918977,0,0
3295,12.0,Computer,1,19.0,Debit Card,Male,3.0,5,Laptop & Accessory,5,Married,4,0,16.0,2.0,2.0,3.0,187.88,0.02531842573964245,0,0
1432,10.0,Mobile Phone,1,15.0,Debit Card,Male,3.0,3,Mobile Phone,1,Married,4,0,23.0,1.0,1.0,3.0,120.75,0.008061231700551766,0,0
2597,7.0,Mobile Phone,1,8.0,Credit Card,Male,3.0,1,Mobile Phone,1,Married,1,1,14.0,1.0,1.0,2.0,129.32,0.009427399689568957,0,0
2841,9.0,Mobile Phone,3,7.0,E-Wallet,Male,4.0,4,Fashion,4,Divorced,3,0,14.0,2.0,2.0,7.0,197.95,0.023712876734625587,0,0
5096,19.0,Computer,1,32.0,Credit Card,Female,3.0,4,Others,4,Single,5,0,15.0,1.0,2.0,1.0,305.61,0.0046926462910428296,0,0
2352,0.0,Computer,1,20.0,Unified Payment Identifier,Female,2.0,3,Fashion,1,Single,1,1,12.0,4.0,7.0,7.0,175.53,0.988509181136183,1,1
4320,1.0,Mobile Phone,1,26.0,Credit Card,Male,4.0,4,Mobile Phone,1,Married,3,0,25.0,3.0,3.0,3.0,148.23,0.027950937422394868,0,0
3409,21.0,Mobile Phone,3,11.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Single,3,1,18.0,2.0,2.0,8.0,166.63,0.0018182316584835934,0,0
464,0.0,Mobile Phone,1,15.0,Debit Card,Female,2.0,4,Mobile Phone,5,Divorced,2,1,11.0,0.0,1.0,0.0,123.19,0.9881135329358274,1,1
3869,8.0,Mobile Phone,1,10.0,Debit Card,Female,4.0,4,Laptop & Accessory,4,Married,3,0,13.0,8.0,8.0,10.0,179.33,0.023473293380508554,0,0
2049,8.0,Mobile Phone,3,9.0,Debit Card,Male,3.0,3,Fashion,1,Married,7,0,13.0,0.0,1.0,8.0,178.23,0.07732591902610307,0,0
3830,18.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,4,Others,1,Married,2,1,15.0,2.0,2.0,11.0,315.49,0.005323600795135962,0,0
263,15.0,Mobile Phone,1,13.0,Debit Card,Female,3.0,3,Mobile Phone,5,Married,4,0,16.0,1.0,1.0,2.0,125.75999999999999,0.021864050981003278,0,0
